RSM,21.68898799
RSM,21.68462985
RSM,21.5830478
RSM,3.675103365
RSM,3.588753179
RSM,3.401120243
RSM,4.008072829
RSM,4.160202598
RSM,4.412623288
RSM,3.690473078
RSM,3.768653785
RSM,3.746993702
RSM,5.657339858
RSM,5.667765884
RSM,5.77598802
RSM,6.429632356
RSM,6.510278265
RSM,6.687774244
RSM,5.787956639
RSM,5.629586941
RSM,5.574506525
RSM,7.228990498
RSM,7.145219964
RSM,7.16676812
RSM,0.38166186
RSM,0.369486191
RSM,0.263802132
RSM,58.60528486
RSM,58.60419251
RSM,58.70670987
RSM,10.50872029
RSM,10.43536607
RSM,10.25678471
RSM,4.182132602
RSM,4.031699667
RSM,6.562500472
RSM,12.19743587
RSM,12.27643602
RSM,12.25147552
RSM,3.680363043
RSM,3.683871398
RSM,3.582061063
RSM,3.804896482
RSM,3.731364271
RSM,3.552467593
RSM,6.609673549
RSM,6.765055628
RSM,6.816721186
RSM,4.99574058
RSM,5.076065735
RSM,5.0510722
RSM,11.98662494
RSM,11.98986375
RSM,11.88778387
RSM,20.84888852
RSM,20.84951858
RSM,20.74462397
RSM,4.455911006
RSM,4.379157183
RSM,4.197084669
RSM,2.670002479
RSM,2.823842646
RSM,3.083001503
RSM,2.439157753
RSM,2.516078191
RSM,2.487756232
RSM,6.739652372
RSM,6.739589395
RSM,6.844845109
RSM,6.673470307
RSM,6.750493674
RSM,6.932835731
RSM,3.471224521
RSM,3.317327066
RSM,3.268809336
RSM,7.375450083
RSM,7.298570306
RSM,7.32700922
RSM,0.498703231
RSM,0.498909797
RSM,0.604435054
RSM,1.13
RSM,4.3
RSM,19.21
RSM,0.405378784
RSM,4.555027902
ANN-ReLu,1.062407676
ANN-ReLu,0.191248885
ANN-ReLu,0.90175232
ANN-ReLu,0.437193151
ANN-ReLu,0.973675936
ANN-ReLu,0.880255355
ANN-ReLu,0.649126883
ANN-ReLu,1.219952658
ANN-ReLu,0.785902572
ANN-ReLu,0.853042287
ANN-ReLu,0.027646739
ANN-ReLu,1.280582951
ANN-ReLu,0.298491677
ANN-ReLu,0.734464297
ANN-ReLu,1.252199827
ANN-ReLu,0.639429031
ANN-ReLu,0.817140059
ANN-ReLu,1.676320889
ANN-ReLu,2.097980435
ANN-ReLu,0.982069342
ANN-ReLu,1.63358765
ANN-ReLu,1.175390927
ANN-ReLu,1.634620236
ANN-ReLu,1.507640988
ANN-ReLu,2.28588689
ANN-ReLu,0.165919512
ANN-ReLu,0.757689325
ANN-ReLu,0.111653504
ANN-ReLu,0.056704711
ANN-ReLu,0.45512668
ANN-ReLu,0.476608896
ANN-ReLu,0.249257769
ANN-ReLu,0.340163759
ANN-ReLu,1.031410457
ANN-ReLu,0.15226526
ANN-ReLu,1.430378877
ANN-ReLu,0.080305019
ANN-ReLu,1.231175173
ANN-ReLu,0.92206555
ANN-ReLu,0.07215669
ANN-ReLu,1.611873495
ANN-ReLu,0.871294071
ANN-ReLu,0.891095993
ANN-ReLu,1.481748018
ANN-ReLu,1.686200395
ANN-ReLu,0.953243533
ANN-ReLu,1.410534931
ANN-ReLu,1.336067545
ANN-ReLu,0.153855704
ANN-ReLu,1.227553736
ANN-ReLu,0.285403862
ANN-ReLu,2.076727817
ANN-ReLu,0.245879921
ANN-ReLu,0.043464219
ANN-ReLu,0.201725851
ANN-ReLu,1.350576544
ANN-ReLu,0.421061217
ANN-ReLu,0.102293574
ANN-ReLu,1.260544323
ANN-ReLu,0.209250424
ANN-ReLu,0.144469355
ANN-ReLu,0.078947751
ANN-ReLu,0.660220483
ANN-ReLu,0.072324758
ANN-ReLu,0.070358806
ANN-ReLu,1.326362401
ANN-ReLu,0.160449457
ANN-ReLu,0.319345425
ANN-ReLu,0.828886573
ANN-ReLu,1.181074458
ANN-ReLu,0.501815629
ANN-ReLu,0.542012706
ANN-ReLu,0.626013072
ANN-ReLu,1.456056814
ANN-ReLu,1.071170959
ANN-ReLu,1.238133304
ANN-ReLu,0.490329128
ANN-ReLu,0.875164721
ANN-ReLu,0.185168516
ANN-ReLu,0.688034638
ANN-ReLu,1.229065347
ANN-ReLu,1.593974841
ANN-ReLu,3.308722464
ANN-ReLu,33.00732735
ANN-ReLu,1.920111845
ANN-ReLu,0.269354644
ANN-tanh,1.244338174
ANN-tanh,1.010540737
ANN-tanh,1.54052508
ANN-tanh,0.392774591
ANN-tanh,0.413805251
ANN-tanh,0.887564065
ANN-tanh,0.608987164
ANN-tanh,1.226278023
ANN-tanh,0.915587153
ANN-tanh,0.661515912
ANN-tanh,0.676148747
ANN-tanh,0.172574112
ANN-tanh,1.654942147
ANN-tanh,0.070550698
ANN-tanh,0.996151685
ANN-tanh,0.56295819
ANN-tanh,1.092801829
ANN-tanh,0.28168457
ANN-tanh,0.905843989
ANN-tanh,0.078260905
ANN-tanh,0.374431676
ANN-tanh,0.006848607
ANN-tanh,0.517504309
ANN-tanh,3.382307627
ANN-tanh,0.718676674
ANN-tanh,1.295114793
ANN-tanh,0.022517489
ANN-tanh,2.757768114
ANN-tanh,1.628646301
ANN-tanh,1.826267236
ANN-tanh,0.264279292
ANN-tanh,0.268542682
ANN-tanh,0.465776713
ANN-tanh,0.404071761
ANN-tanh,0.30282809
ANN-tanh,3.090096784
ANN-tanh,0.042857976
ANN-tanh,0.694629651
ANN-tanh,1.183331486
ANN-tanh,2.545331568
ANN-tanh,2.347772764
ANN-tanh,1.400277041
ANN-tanh,2.247502389
ANN-tanh,1.803262017
ANN-tanh,2.224157574
ANN-tanh,0.070529481
ANN-tanh,0.971761632
ANN-tanh,1.383527221
ANN-tanh,1.070709943
ANN-tanh,0.878610247
ANN-tanh,1.361869471
ANN-tanh,0.796164904
ANN-tanh,0.974615719
ANN-tanh,0.202217712
ANN-tanh,1.98162061
ANN-tanh,2.117020636
ANN-tanh,3.86844631
ANN-tanh,1.643162377
ANN-tanh,1.302020342
ANN-tanh,1.523430671
ANN-tanh,3.100473257
ANN-tanh,2.739471764
ANN-tanh,1.465575754
ANN-tanh,1.21200812
ANN-tanh,1.812231
ANN-tanh,2.12318561
ANN-tanh,0.366900006
ANN-tanh,0.165657962
ANN-tanh,0.597978526
ANN-tanh,0.563879892
ANN-tanh,0.422690049
ANN-tanh,0.399114024
ANN-tanh,0.119215869
ANN-tanh,0.085218414
ANN-tanh,0.494842645
ANN-tanh,0.37091585
ANN-tanh,0.208591077
ANN-tanh,0.687989792
ANN-tanh,0.182615983
ANN-tanh,0.078935644
ANN-tanh,0.53701833
ANN-tanh,21.69667621
ANN-tanh,10.56973629
ANN-tanh,56.33287881
ANN-tanh,0.974233143
ANN-tanh,12.35103281
ANN-sigmoid,0.635403244
ANN-sigmoid,0.584635255
ANN-sigmoid,0.60154092
ANN-sigmoid,0.4671276
ANN-sigmoid,0.155488753
ANN-sigmoid,0.122769089
ANN-sigmoid,0.191013039
ANN-sigmoid,0.030230199
ANN-sigmoid,0.321051704
ANN-sigmoid,0.264658058
ANN-sigmoid,0.28305919
ANN-sigmoid,0.501303603
ANN-sigmoid,0.387509797
ANN-sigmoid,0.682085356
ANN-sigmoid,0.383027671
ANN-sigmoid,0.501012215
ANN-sigmoid,0.409872449
ANN-sigmoid,0.691188216
ANN-sigmoid,0.12279496
ANN-sigmoid,0.498645619
ANN-sigmoid,0.806765962
ANN-sigmoid,0.055652045
ANN-sigmoid,0.170168322
ANN-sigmoid,0.373572885
ANN-sigmoid,0.654893873
ANN-sigmoid,0.558138526
ANN-sigmoid,0.581307235
ANN-sigmoid,0.028279546
ANN-sigmoid,0.278626062
ANN-sigmoid,0.09481529
ANN-sigmoid,0.598270351
ANN-sigmoid,0.033474086
ANN-sigmoid,1.069076424
ANN-sigmoid,0.215258733
ANN-sigmoid,0.817307353
ANN-sigmoid,1.048761429
ANN-sigmoid,0.571266363
ANN-sigmoid,0.318187241
ANN-sigmoid,0.002257294
ANN-sigmoid,0.433064662
ANN-sigmoid,0.52230931
ANN-sigmoid,0.487112375
ANN-sigmoid,0.70606013
ANN-sigmoid,0.722587283
ANN-sigmoid,0.525814256
ANN-sigmoid,0.308758881
ANN-sigmoid,0.235722647
ANN-sigmoid,0.246613833
ANN-sigmoid,0.457567666
ANN-sigmoid,0.286087358
ANN-sigmoid,0.324327221
ANN-sigmoid,0.223602481
ANN-sigmoid,0.019006935
ANN-sigmoid,0.056025258
ANN-sigmoid,0.311194128
ANN-sigmoid,0.231601344
ANN-sigmoid,0.124125652
ANN-sigmoid,0.590913223
ANN-sigmoid,0.455613958
ANN-sigmoid,0.630005785
ANN-sigmoid,0.527702366
ANN-sigmoid,0.358495313
ANN-sigmoid,0.081907525
ANN-sigmoid,0.280518845
ANN-sigmoid,0.053496639
ANN-sigmoid,0.255461649
ANN-sigmoid,0.477128838
ANN-sigmoid,0.306033248
ANN-sigmoid,0.085798776
ANN-sigmoid,1.839213517
ANN-sigmoid,0.669385129
ANN-sigmoid,0.378151256
ANN-sigmoid,0.056491259
ANN-sigmoid,0.11732853
ANN-sigmoid,0.367540501
ANN-sigmoid,1.069553996
ANN-sigmoid,1.009899511
ANN-sigmoid,0.758659619
ANN-sigmoid,0.507042763
ANN-sigmoid,0.228385006
ANN-sigmoid,0.231949483
ANN-sigmoid,1.703885748
ANN-sigmoid,29.51413808
ANN-sigmoid,140.3815202
ANN-sigmoid,161.0595692
ANN-sigmoid,1.39659215
